"Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Identifier","Outlet_Establishment_Year","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Item_Id_Category","Outlet_Age","Item_MRP_clusters","sommes_num","Qty_Vente","MrpParUnite","Visi_plus_MRP","Visi_fois_MRP","MRP_plus_Weight","MRP_fois_Weight","Outlet_Ranking","Sum_of_ordinals","ItemAvgMRPmap","produit_num"
"641","FDC46",17.7,"Low Fat",0.115978122,"Snack Foods",183.4266,"OUT027","1985","Medium","Tier 3","Supermarket Type3",7192.6374,"FD",36,"3",201.242578122,39.2126191075885,91.7133,183.542578122,21.2734725928452,201.1266,3246.65082,6,11446.5107369478,10.4013772755807,4.70040094424132e+30
"642","FDY51",12.5,"Low Fat",0.081465335,"Meat",220.7798,"OUT018","2009","Medium","Tier 3","Supermarket Type2",6611.394,"FD",12,"2",233.361265335,29.9456472014197,110.3899,220.861265335,17.985900368233,233.2798,2759.7475,4,10483.9263255972,17.628384,3.33285990330476e+29
"643","FDL34",16,"Low Fat",0.041177505,"Snack Foods",142.3496,"OUT017","2007","Small","Tier 2","Supermarket Type1",3246.4408,"FD",14,"3",158.390777505,22.8061111516998,47.4498666666667,142.390777505,5.861601365748,158.3496,2277.5936,3,6254.37392928411,8.843725,3.85687743516343e+26
"644","DRG39",14.15,"Low Fat",0.042352822,"Dairy",51.6982,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1262.3568,"DR",12,"4",65.890552822,24.4178095175461,25.8491,51.740552822,2.1895646623204,65.8482,731.52953,4,2330.50430789917,3.74810600706714,3.16542795388135e+22
"645","NCG43",20.2,"Non Edible",0.074541867,"Household",94.1462,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1758.3778,"NC",12,"1",114.420741867,18.6770979604063,47.0731,94.220741867,7.0178335189554,114.3462,1901.75324,4,4212.08778466076,4.6270396039604,1.02973058803283e+26
"646","FDT01",13.65,"Regular",0.18454121,"Canned",211.5902,"OUT045","2002","Small","Tier 2","Supermarket Type1",4672.5844,"FD",19,"2",225.42474121,22.0831796557686,70.5300666666667,211.77474121,39.047111532142,225.2402,2888.20623,8,8631.66894021108,15.5703036223036,3.34872586951098e+30
"647","NCR38",17.25,"Non Edible",0.114160573,"Household",253.1724,"OUT017","2007","Small","Tier 2","Supermarket Type1",3775.086,"NC",14,"2",270.536560573,14.9111277532622,84.3908,253.286560573,28.9023062517852,270.4224,4367.2239,3,9374.6296461813,14.6521842190016,1.09279219872072e+30
"648","DRF01",5.655,"Low Fat",0.175352413,"Soft Drinks",147.4102,"OUT049","1999","Medium","Tier 1","Supermarket Type1",2478.7734,"DR",22,"3",153.240552413,16.8154808825984,73.7051,147.585552413,25.8487342708126,153.0652,833.604681,10,4084.70122370093,25.8638726790451,4.50116243439517e+27
"649","FDF53",20.75,"Regular",0.083590755,"Frozen Foods",182.2318,"OUT035","2004","Small","Tier 2","Supermarket Type1",3067.3406,"FD",17,"3",203.065390755,16.8320819966658,60.7439333333333,182.315390755,15.232893747009,202.9818,3781.30985,7,7786.45543026326,8.70876144578313,1.25120341979015e+29
"650","FDS45",5.175,"Regular",0.029471408,"Snack Foods",105.4622,"OUT013","1987","High","Tier 3","Supermarket Type1",3281.7282,"FD",34,"1",110.666671408,31.1175776723793,105.4622,105.491671408,3.1081195247776,110.6372,545.766885,2,4448.00218236556,20.5453526570048,1.87210301878151e+24
"651","FDR20",20,"Regular",0.028282832,"Fruits and Vegetables",46.2744,"OUT017","2007","Small","Tier 2","Supermarket Type1",1086.5856,"FD",14,"4",66.302682832,23.4813547015196,15.4248,46.302682832,1.3087710811008,66.2744,925.488,3,2338.06491375062,2.30760888888889,6.51752234724579e+21
"652","FDY07",11.8,"Low Fat",0.121879573333333,"Fruits and Vegetables",46.5402,"OUT010","1998","Medium","Tier 3","Grocery Store",229.701,"FD",23,"4",58.4620795733333,4.93553959802493,23.2701,46.6620795733333,5.67229971884798,58.3402,549.17436,1,1073.03979657554,3.88852919020716,1.44045379484785e+21
"653","FDD38",16.75,"Regular",0.008208342,"Canned",102.8674,"OUT045","2002","Small","Tier 2","Supermarket Type1",1528.011,"FD",19,"1",119.625608342,14.8541812080406,34.2891333333333,102.875608342,0.8443707998508,119.6174,1723.02895,8,3814.66755843772,6.0888,1.91763642868853e+23
"654","DRF15",18.35,"Low Fat",0.03334929,"Dairy",155.034,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1990.742,"DR",12,"3",173.41734929,12.8406801088793,77.517,155.06734929,5.17027382586,173.384,2844.8739,4,5645.42521056624,8.33972752043597,3.27782016905895e+26
"655","FDH32",12.8,"Low Fat",0.076060037,"Fruits and Vegetables",95.141,"OUT046","1997","Small","Tier 1","Supermarket Type1",868.869,"FD",24,"1",108.017060037,9.13243501750034,31.7136666666667,95.217060037,7.236427980217,107.941,1217.8048,9,2609.79813828598,7.552421875,1.2170640999991e+25
"656","NCJ42",19.75,"Non Edible",0.014301326,"Household",103.0332,"OUT046","1997","Small","Tier 1","Supermarket Type1",1230.3984,"NC",24,"1",122.797501326,11.9417663432758,34.3444,103.047501326,1.4735113820232,122.7832,2034.9057,9,3846.5362342178,5.19218734177215,1.64760608815959e+24
"657","FDB56",8.75,"Regular",0.074931201,"Fruits and Vegetables",187.6556,"OUT018","2009","Medium","Tier 3","Supermarket Type2",938.778,"FD",12,"3",196.480531201,5.00266445552384,93.8278,187.730531201,14.0612594823756,196.4056,1641.9865,4,3500.23399675065,21.4334971428571,1.88948574221385e+26
"658","FDD03",13.3,"Low Fat",0.080131363,"Dairy",234.03,"OUT018","2009","Medium","Tier 3","Supermarket Type2",4194.54,"FD",12,"2",247.410131363,17.9230867837457,117.015,234.110131363,18.75314288289,247.33,3112.599,4,8471.53650224654,17.5031954887218,1.86213612763913e+29
"659","NCL18",18.85,"Non Edible",0.167444431,"Household",194.6136,"OUT013","1987","High","Tier 3","Supermarket Type1",1166.4816,"NC",34,"3",213.631044431,5.99383393555229,194.6136,194.781044431,32.5869635168616,213.4636,3668.46636,2,5963.82286270076,10.2895514294135,2.22299590086438e+29
"660","FDW22",9.695,"Regular",0.03033748,"Snack Foods",222.9114,"OUT049","1999","Medium","Tier 1","Supermarket Type1",5764.4964,"FD",22,"2",232.63673748,25.8600340763191,111.4557,222.94173748,6.762570139272,232.6064,2161.126023,10,9042.54179900419,22.8957091284167,2.50227399355628e+28
"661","FDE32",20.7,"Low Fat",0.04874969,"Fruits and Vegetables",37.5506,"OUT035","2004","Small","Tier 2","Supermarket Type1",113.8518,"FD",17,"4",58.29934969,3.03195687951724,12.5168666666667,37.59934969,1.830580109314,58.2506,777.29742,7,1173.7351409985,1.84483574879227,1.60489622028078e+20
"662","FDA34",11.5,"Low Fat",0.014788594,"Starchy Foods",174.408,"OUT027","1985","Medium","Tier 3","Supermarket Type3",7443.644,"FD",36,"3",185.922788594,42.6794871794872,87.204,174.422788594,2.579249102352,185.908,2005.692,6,10373.6599594888,15.0833043478261,1.69623777079893e+27
"663","FDJ08",11.1,"Low Fat",0.111298111,"Fruits and Vegetables",191.7846,"OUT017","2007","Small","Tier 2","Supermarket Type1",3057.3536,"FD",14,"3",202.995898111,15.9416011504573,63.9282,191.895898111,21.3452636988906,202.8846,2128.80906,3,6120.59672632545,17.1787927927928,1.62157571029933e+28
"664","FDG38",8.975,"Regular",0.05268526,"Canned",83.3224,"OUT013","1987","High","Tier 3","Supermarket Type1",3579.3408,"FD",34,"1",92.35008526,42.9577256536057,83.3224,83.37508526,4.389862307824,92.2974,747.81854,2,4865.70251920993,9.49058000619003,1.57851552597159e+25
"665","FDD29",12.15,"Low Fat",0.018485511,"Frozen Foods",253.1698,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1522.0188,"FD",12,"2",265.338285511,6.01184975459158,126.5849,253.188285511,4.6799731227678,265.3198,3076.01307,4,5816.88633388001,20.8452510288066,2.68817544703488e+26
"666","NCE31",7.67,"Non Edible",0.184689756,"Household",35.4216,"OUT013","1987","High","Tier 3","Supermarket Type1",450.0808,"NC",34,"4",43.276289756,12.7063938387876,35.4216,35.606289756,6.5420066611296,43.0916,271.683672,2,988.956201952437,4.51780964797914,4.05520028202591e+21
"667","FDS19",13.8,"Regular",0.064153845,"Fruits and Vegetables",76.9012,"OUT013","1987","High","Tier 3","Supermarket Type1",607.2096,"FD",34,"4",90.765353845,7.89597041398574,76.9012,76.965353845,4.933507665114,90.7012,1061.23656,2,2160.1235765201,5.54195491143317,8.32059176212448e+23
"668","FDU11",4.785,"Low Fat",0.092516598,"Breads",120.1098,"OUT013","1987","High","Tier 3","Supermarket Type1",1325.6078,"FD",34,"1",124.987316598,11.0366331473369,120.1098,120.202316598,11.1121500824604,124.8948,574.725393,2,2580.98373454323,25.1995402298851,1.06924915403945e+25
"669","FDL02",20,"Regular",0.104245198,"Canned",105.3622,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1270.3464,"FD",22,"1",125.466445198,12.0569464191143,52.6811,105.466445198,10.9835034007156,125.3622,2107.244,10,3999.26263457183,5.31588777777778,1.33414081199519e+27
"670","FDO51",6.785,"Regular",0.041779181,"Meat",43.4112,"OUT027","1985","Medium","Tier 3","Supermarket Type3",1107.8912,"FD",36,"4",50.237979181,25.5208609759693,21.7056,43.452979181,1.8136843822272,50.1962,294.544992,6,1700.71172582528,6.33588471301073,1.9912650199567e+21
"671","DRK23",8.395,"Low Fat",0.07226985,"Hard Drinks",254.104,"OUT018","2009","Medium","Tier 3","Supermarket Type2",3542.056,"DR",12,"2",262.57126985,13.9393948934295,127.052,254.17626985,18.3640579644,262.499,2133.20308,4,6905.50631764858,30.1255509231686,3.40466149769595e+28
"672","FDO27",6.175,"Regular",0.179806961,"Meat",95.2752,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1534.0032,"FD",12,"1",101.630006961,16.1007607436143,47.6376,95.455006961,17.1311441706672,101.4502,588.32436,4,2630.82740074246,15.4712874493927,1.70187837303699e+25
"673","FDB16",8.21,"Low Fat",0.044995631,"Dairy",89.2198,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1308.297,"FD",22,"1",97.474795631,14.6637517681053,44.6099,89.264795631,4.0145011986938,97.4298,732.494558,10,2536.34830762131,10.6540560292326,1.27477841220056e+24
"674","FDA44",19.7,"Low Fat",0.053523765,"Fruits and Vegetables",55.393,"OUT017","2007","Small","Tier 2","Supermarket Type1",1471.418,"FD",14,"4",75.146523765,26.5632480638348,18.4643333333333,55.446523765,2.964841914645,75.093,1091.2421,3,2932.29303654231,2.87104906937394,3.14252473701485e+23
"675","NCB18",19.6,"Non Edible",0.041459372,"Household",89.6514,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1239.7196,"NC",12,"1",109.292859372,13.8282235414059,44.8257,89.692859372,3.7168907429208,109.2514,1757.16744,4,3517.24189546353,4.52966326530612,4.77952077464518e+24
"676","NCL53",7.5,"Non Edible",0.036234918,"Health and Hygiene",175.3028,"OUT046","1997","Small","Tier 1","Supermarket Type1",3896.2616,"NC",24,"3",182.839034918,22.225894851651,58.4342666666667,175.339034918,6.3520825831704,182.8028,1314.771,9,6071.67274565849,23.470002962963,7.43818907594278e+26
"677","FDR16",5.845,"Regular",0.105445801,"Frozen Foods",214.4218,"OUT018","2009","Medium","Tier 3","Supermarket Type2",1496.0526,"FD",12,"2",220.372245801,6.97714784597462,107.2109,214.527245801,22.6098784528618,220.2668,1253.295421,4,3788.25126120968,36.5854234388366,1.06472624912141e+27
"678","NCQ05",11.395,"Non Edible",0.0260264857142857,"Health and Hygiene",151.6708,"OUT013","1987","High","Tier 3","Supermarket Type1",3460.8284,"NC",34,"3",163.091826485714,22.8180269372879,151.6708,151.696826485714,3.94745790947428,163.0658,1728.288766,2,6058.21732859433,13.204107064502,2.73209099012991e+26
"679","FDF44",7.17,"Regular",0.05997133,"Fruits and Vegetables",132.1968,"OUT018","2009","Medium","Tier 3","Supermarket Type2",2870.9296,"FD",12,"1",139.42677133,21.7170884620505,66.0984,132.25677133,7.928017917744,139.3668,947.851056,4,4492.66124213589,18.2778738571207,5.54366531533153e+25
"680","FDU50",5.75,"Regular",0.075595405,"Dairy",114.7176,"OUT017","2007","Small","Tier 2","Supermarket Type1",1259.6936,"FD",14,"1",120.543195405,10.9808224718788,38.2392,114.793195405,8.672123432628,120.4676,659.6262,3,2479.81940110326,19.8769739130435,1.31849203587961e+24
"681","FDG20",15.5,"Regular",0.125804947625,"Fruits and Vegetables",178.2028,"OUT010","1998","Medium","Tier 3","Grocery Store",177.1028,"FD",23,"3",193.828604947625,0.99382725748417,89.1014,178.328604947625,22.4187939206283,193.7028,2762.1434,1,3854.0246176568,11.4345892473118,6.97802878688366e+25
"682","FDD58",7.76,"Low Fat",0.059341019,"Snack Foods",99.77,"OUT035","2004","Small","Tier 2","Supermarket Type1",798.96,"FD",17,"1",107.589341019,8.00801844241756,33.2566666666667,99.829341019,5.92045346563,107.53,774.2152,7,2082.17818895815,12.8634020618557,5.93918493851186e+23
"683","FDT01",13.65,"Regular",0.18520944,"Canned",212.9902,"OUT017","2007","Small","Tier 2","Supermarket Type1",3185.853,"FD",14,"2",226.82540944,14.9577445347251,70.9967333333333,213.17540944,39.447795667488,226.6402,2907.31623,3,7148.40125015155,15.5703036223036,3.74371837531127e+29
"684","FDK15",10.8,"Low Fat",0.098566832,"Meat",98.3042,"OUT049","1999","Medium","Tier 1","Supermarket Type1",1488.063,"FD",22,"1",109.202766832,15.1373288221663,49.1521,98.402766832,9.6895335662944,109.1042,1061.68536,10,3103.60291150206,9.18835185185185,1.01711669672722e+26
"685","FDJ08",11.1,"Low Fat",0.11084417,"Fruits and Vegetables",189.2846,"OUT049","1999","Medium","Tier 1","Supermarket Type1",5159.2842,"FD",22,"3",200.49544417,27.2567562284518,94.6423,189.39544417,20.981094380782,200.3846,2101.05906,10,8248.43555757623,17.1787927927928,4.4706004635426e+29
"686","FDS10",19.2,"Low Fat",0.0350152,"Snack Foods",182.0318,"OUT027","1985","Medium","Tier 3","Supermarket Type3",5954.2494,"FD",36,"3",201.2668152,32.7099407905652,91.0159,182.0668152,6.37387988336,201.2318,3495.01056,6,10433.0992333139,9.38707291666667,9.74829705002588e+28
"687","FDJ55",12.8,"Regular",0.023567538,"Meat",226.8404,"OUT049","1999","Medium","Tier 1","Supermarket Type1",4500.808,"FD",22,"2",239.663967538,19.8412981109185,113.4202,226.863967538,5.3460697469352,239.6404,2903.55712,10,8543.93022249625,17.5613159722222,1.79002602714873e+28
"688","FDU32",8.785,"Low Fat",0.028431796,"Fruits and Vegetables",123.0414,"OUT010","1998","Medium","Tier 3","Grocery Store",121.8414,"FD",23,"1",131.854831796,0.990247185093798,61.5207,123.069831796,3.4982879843544,131.8264,1080.918699,1,1821.43843468131,13.7975412635174,2.34796094381207e+21
"689","FDG09",20.6,"Regular",0.04792722,"Fruits and Vegetables",185.9556,"OUT035","2004","Small","Tier 2","Supermarket Type1",4318.3788,"FD",17,"3",206.60352722,23.2226337900015,61.9852,186.00352722,8.912334951432,206.5556,3830.68536,7,9101.58573835343,9.09687378640777,6.21190661862389e+28
"690","FDE39",7.89,"Low Fat",0.036207786,"Dairy",121.0782,"OUT045","2002","Small","Tier 2","Supermarket Type1",3456.1678,"FD",19,"1",129.004407786,28.5449222073007,40.3594,121.114407786,4.3839735548652,128.9682,955.306998,8,5036.06640433771,15.135949866216,3.04927321545445e+25
"691","FDU56",16.85,"Low Fat",0.044377096,"Fruits and Vegetables",185.8266,"OUT013","1987","High","Tier 3","Supermarket Type1",1659.8394,"FD",34,"3",202.720977096,8.93219485262067,185.8266,185.870977096,8.2464448675536,202.6766,3131.17821,2,5843.65451217177,10.9355548961424,4.14402598397729e+27
"692","NCH55",16.35,"Non Edible",0.034742632,"Household",127.402,"OUT045","2002","Small","Tier 2","Supermarket Type1",759.012,"NC",19,"1",143.786742632,5.95761448014945,42.4673333333333,127.436742632,4.426280802064,143.752,2083.0227,8,3505.60094117675,7.75119266055046,1.29744157404859e+25
"693","FDX33",9.195,"Regular",0.116915909,"Snack Foods",159.4578,"OUT027","1985","Medium","Tier 3","Supermarket Type3",4974.1918,"FD",36,"3",168.769715909,31.1944088028306,79.7289,159.574715909,18.6431536341402,168.6528,1466.214471,6,7294.12663885623,17.3744208809135,7.21534303962658e+28
"694","FDR24",17.35,"Regular",0.062979148,"Baking Goods",87.983,"OUT045","2002","Small","Tier 2","Supermarket Type1",1707.777,"FD",19,"1",105.395979148,19.41030653649,29.3276666666667,88.045979148,5.541094378484,105.333,1526.50505,8,3746.23772239144,5.16328530259366,4.32277163219382e+25
"695","FDC33",8.96,"Regular",0.068604503,"Fruits and Vegetables",197.3768,"OUT027","1985","Medium","Tier 3","Supermarket Type3",7488.9184,"FD",36,"3",206.405404503,37.9422424520004,98.6884,197.445404503,13.5409372677304,206.3368,1768.496128,6,10281.8224220786,22.0137797619048,1.85892680904968e+29
"696","NCV54",11.1,"Non Edible",0.03294861,"Household",116.8124,"OUT027","1985","Medium","Tier 3","Supermarket Type3",2488.7604,"NC",36,"1",127.94534861,21.3056182391595,58.4062,116.84534861,3.848806210764,127.9124,1296.61764,6,4429.08578846092,10.7038198198198,5.26439740671635e+25
"697","NCQ02",12.6,"Non Edible",0.007450258,"Household",186.7556,"OUT013","1987","High","Tier 3","Supermarket Type1",2816.334,"NC",34,"3",199.363050258,15.0803188766495,186.7556,186.763050258,1.3913774029448,199.3556,2353.12056,2,6208.22793056239,14.8694920634921,2.51060748776792e+25
"698","NCU17",5.32,"Non Edible",0.093027718,"Health and Hygiene",101.4674,"OUT049","1999","Medium","Tier 1","Supermarket Type1",2954.1546,"NC",22,"1",106.880427718,29.1143224326237,50.7337,101.560427718,9.4392806733932,106.7874,539.806568,10,4053.26508943778,19.1208563074353,5.91161353248209e+25
"699","NCZ06",19.6,"Non Edible",0.164864915,"Household",255.2698,"OUT019","1985","Small","Tier 1","Grocery Store",761.0094,"NC",36,"2",275.034664915,2.98119636557086,85.0899333333333,255.434664915,42.085033879067,274.8698,5003.28808,5,7043.82365557197,12.9372346938775,6.78298143635345e+29
"700","FDV37",13,"Regular",0.083498083,"Canned",199.4426,"OUT035","2004","Small","Tier 2","Supermarket Type1",593.2278,"FD",17,"3",212.526098083,2.97442873287853,66.4808666666667,199.526098083,16.6530747685358,212.4426,2592.7538,7,4154.27983757908,15.1759264957265,1.0524718111677e+27
"701","DRH25",18.7,"Low Fat",0.014522363,"Soft Drinks",50.2324,"OUT027","1985","Medium","Tier 3","Supermarket Type3",1298.31,"DR",36,"4",68.946922363,25.8460674783606,25.1162,50.246922363,0.7294931471612,68.9324,939.34588,6,2613.40689826562,2.76881521093286,1.49450210946658e+22
"702","NCI43",19.85,"Non Edible",0.025963795,"Household",46.3376,"OUT035","2004","Small","Tier 2","Supermarket Type1",1150.5024,"NC",17,"4",66.213563795,24.8287006664135,15.4458666666667,46.363563795,1.203099947192,66.1876,919.80136,7,2408.15106379102,2.44458942065491,1.70022219432378e+22
"703","NCQ53",17.6,"Non Edible",0.019012262,"Health and Hygiene",237.159,"OUT017","2007","Small","Tier 2","Supermarket Type1",3072.667,"NC",14,"2",254.778012262,12.956147563449,79.053,237.178012262,4.508929043658,254.759,4173.9984,3,8382.63014146631,13.4323295454545,2.01742008548197e+27
"704","NCT18",14.6,"Non Edible",0.059393919,"Household",181.7976,"OUT035","2004","Small","Tier 2","Supermarket Type1",3259.7568,"NC",17,"3",196.456993919,17.9306921543519,60.5992,181.856993919,10.7976719287944,196.3976,2654.24496,7,6821.02445097655,12.4114794520548,1.43802988155314e+28
"705","FDF14",7.55,"Low Fat",0.027212058,"Canned",152.734,"OUT049","1999","Medium","Tier 1","Supermarket Type1",2756.412,"FD",22,"3",160.311212058,18.0471407807037,76.367,152.761212058,4.156206466572,160.284,1153.1417,10,4691.57434651718,20.1816556291391,7.27218881336051e+25
"706","FDM14",13.8,"Low Fat",0.013263968,"Canned",106.9254,"OUT046","1997","Small","Tier 1","Supermarket Type1",2930.1858,"FD",24,"1",120.738663968,27.40401999899,35.6418,106.938663968,1.4182550839872,120.7254,1475.57052,9,4995.35809371338,7.87955797101449,3.92796570020035e+24
"707","FDX57",17.25,"Regular",0.079113947,"Snack Foods",99.2068,"OUT010","1998","Medium","Tier 3","Grocery Store",97.2068,"FD",23,"1",116.535913947,0.979840091606624,49.6034,99.285913947,7.8486415172396,116.4568,1711.3173,1,2359.4643529826,5.61907375201288,8.34850475500742e+22
